client_id: -LtPNkt7PDVc8m3oSxkj
request(from),Latvia,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(usual_dinner),"Chicken with rice, soup, potatoes with some kind of meeat","{'intent': 'inform', 'entity': ['rice', 'soup', 'potato'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
request(filling),A light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),Not too healthy,"{'intent': 'inform', 'entity': False, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
request(diet),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(time),Something quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
inform(food),Love avocado,"{'intent': 'inform', 'entity': ['avocado'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
inform(food),Can I have something with chicken in it?,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),I don't know if I would like this,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),Not really something i would eat for dinner! Something with chicken please!,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -Lt9zolXEtElE-zbNcZP
,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
greeting,good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(filling),light,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),healthy,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
request(diet),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -LtFk1AuAqiRJwt_NRfb
,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
greeting,Everything's fine thank you!,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(filling),I would rather have a light dinner.,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),I want it healthy enough but delicious as well,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
request(diet),"No I can eat everything, I don't like feta cheese though.","{'intent': 'inform', 'entity': ['cheese'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
request(time),Something quick to prepare.,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
inform(food),It's perfect!,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),Yes what about a healthy dessert?,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
inform(food),"perfect, thank you!","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),No thank you.,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -LtUuOZJmq3-YNqrXfia
,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
greeting,Peta,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(mood),Yes fine,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(from),Gateshead,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(usual_dinner),Chicken,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(filling),Light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),Quite healthy,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
request(diet),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(time),Quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
inform(food),No dont like peppers,"{'intent': 'inform', 'entity': ['pepper'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
inform(food),Like to add chicken,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),Yes please,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),Ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),Ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),No thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -LtPOFKmNr3Y0MvKz30H
,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
greeting,Filip,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(mood),"Yeah, I'm alright.","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(from),I live in Poland,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(usual_dinner),I usually eat schnitzels or sausages.,"{'intent': 'inform', 'entity': ['sausage'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
request(filling),I am feeling hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),Moderately,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(diet),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(time),Something quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
inform(food),Sounds good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),Yes please,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),Delicious,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),No thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -Lt_0iUQkGQFZznJr51n
,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
greeting,Isabel,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(mood),Yes fine thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(from),Watford,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(usual_dinner),Steak or salmon or pasta,"{'intent': 'inform', 'entity': ['salmon', 'pasta'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
request(filling),Hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),Healthy,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
request(diet),None,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(time),Quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
inform(food),Looks delicious,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),Yes please,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),No thank you,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -LtZwEd8Q9-V17rfkHbt
,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
greeting,Tomek,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(mood),Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(from),In Poland,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(usual_dinner),potatoes and meat,"{'intent': 'inform', 'entity': ['potato', 'meat'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
request(filling),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(healthy),very,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(diet),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(time),quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
inform(food),that's true,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),"no, thanks","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -LteIspWOu8Y7vlLGJka
,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(filling),I'm very hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),Somewhat healthy,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(diet),None,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(time),I have time tonight to cook.,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
inform(food),That sounds good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),No thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),Yes!,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -LteIWP3u5EPunU1GQ4D
,hi,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(filling),hungr7y,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(healthy),not,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(diet),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(time),time,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
inform(food),looks expensive,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),sure,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),looks the same as the other one,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),whats with you and black beans?,"{'intent': 'inform', 'entity': ['beans'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
inform(food),no thanks. go away,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -Lt_7tg8SRJYU1gx9B1y
,hi cora,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
greeting,Stephen,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(mood),yes thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(from),"west chester, pa","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(usual_dinner),"healthy food, meat with vegetables, not a-lot of carbs","{'intent': 'inform', 'entity': ['meat', 'vegetables'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
request(filling),light dineer,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),very healthy,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
request(diet),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(time),quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
client_id: -LtFiFESE-2HW6e2Empy
,Hi,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
greeting,fine thank,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(filling),hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),very healthy and vegetarian or fish,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
request(diet),vegetarian,"{'intent': 'inform', 'entity': True, 'entity_type': 'vegan', 'polarity': None}",,,,,,,,,,,
request(time),have time,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
inform(food),I don't eat shrimp,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),I don't eat brusell sprouts sorry,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),"very nice, yes","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),yes good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),no thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -LteIQ-8RFvCYYwHRcoz
,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(filling),light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),moderately,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(diet),no dairy and no sulfites,"{'intent': 'inform', 'entity': ['dairy'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
request(time),i have time,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
inform(food),I can't eat kale or onions,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),"I can't eat kale, onions or cranberries","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),"this will work, I'll just leave out the oninos","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),no thank you,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -LtPNPLosVT5NfyxiCWB
,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
greeting,Maggie,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(mood),I'm fine thank you,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(from),In a lovely sunny place in Europe,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(usual_dinner),Usually I eat soup,"{'intent': 'inform', 'entity': ['soup'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
request(filling),I'd rather have a light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),As healthy as possible,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
request(diet),I'm vegetarian,"{'intent': 'inform', 'entity': True, 'entity_type': 'vegan', 'polarity': None}",,,,,,,,,,,
request(time),Something quick would be nice,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
inform(food),Seems a little too simple,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),Yes please,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),I liked the other one better,"{'intent': 'request', 'entity': None, 'entity_type': 'more', 'polarity': None}",,,,,,,,,,,
inform(food),Looks really good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),Yes!,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),I love it,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),"No, I think I'm good","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),"Looks really good, but I'm not a fan of ginger","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -Lt_0jXSF0e1FLi3etqJ
,HELLO cORA,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
greeting,My name is Jessica,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(mood),"nice to meet you too! I'm doing well, what about you?","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(from),I live in Italy.,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(usual_dinner),"Usually I eat some pasta, pizza, fries, Lettuce with mozzarella and tomatoes and much more!","{'intent': 'inform', 'entity': ['pasta', 'pizza', 'lettuce', 'tomato'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
request(filling),I'm feeling hungry!,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),"Not so much, I love fries!","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(diet),I just can't eat spinach,"{'intent': 'inform', 'entity': ['spinach'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
request(time),What about something quinck?,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),sounds good! never tried it!,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),I surely do!,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),"yes, why not?","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),"yes, gonna make me clean myself","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),"no, thanks!","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -LteISYxIIGjVmT0FVz0
,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(filling),I'm hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),not necesserily,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(diet),I don't eat nuts and almonds,"{'intent': 'inform', 'entity': ['nuts', 'almond'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
request(time),not much,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),Can you offer something else?,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),well yeah,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),I don't have tofu,"{'intent': 'inform', 'entity': ['tofu'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
inform(food),That's nice,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -LtZiSMOL2yXCOwOoEJI
,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
greeting,Mark,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(mood),Ye,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(from),Portugal,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(usual_dinner),Vegetarian,"{'intent': 'inform', 'entity': True, 'entity_type': 'vegan', 'polarity': None}",,,,,,,,,,,
request(filling),Light,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),Healthy,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
request(diet),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(time),Quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
inform(food),Sure,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -LtFlTzyNzzeVct2lO_l
,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
greeting,"I'm fine, thank you Cora","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(filling),A light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),Quite healty,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(diet),none,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(time),"something quick, please","{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
inform(food),Aren't there liitle bit too much vegetable?,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),"Yeah, it's very nice. But what about something with meat?","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),"Yes, something with meat.","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),Sounds good!,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),"Yes, please","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),I'm not a fan of scpinach,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),"OK, what about something with pasta?","{'intent': 'inform', 'entity': ['pasta'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
client_id: -Lt_0o_n_jlJbnBAf4ex
,hello cora,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
greeting,debbie,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(mood),"yes, everything's fine","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(from),Leeds,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(usual_dinner),a green juice followed by vegetarian sausages and beans,"{'intent': 'inform', 'entity': ['juice', 'sausage', 'beans'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
request(filling),a light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),fairly healthy,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
request(diet),vegetarian,"{'intent': 'inform', 'entity': True, 'entity_type': 'vegan', 'polarity': None}",,,,,,,,,,,
request(time),quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
inform(food),i don't like garlic or lemon in a dinner,"{'intent': 'inform', 'entity': ['garlic', 'lemon'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
inform(food),ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),"yes, that's better","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),no thank you,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -LtEi7WlXKCMOkdFCgel
,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
greeting,good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(filling),hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
request(healthy),not healthy,"{'intent': 'inform', 'entity': False, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
request(diet),i m vegan,"{'intent': 'inform', 'entity': True, 'entity_type': 'vegan', 'polarity': None}",,,,,,,,,,,
request(time),about 20 min,"{'intent': 'inform', 'entity': 20, 'entity_type': 'duration', 'polarity': None}",,,,,,,,,,,
inform(food),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
request(another),sure,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),i don t like cucumber,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
inform(food),i don t like soup,"{'intent': 'inform', 'entity': ['soup'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
inform(food),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
client_id: -Lt_Idd-8rp-n1S_Q0XS
