3160,inform(food),no thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3161,client_id: -LswKFWo-M-Zl1uWvDTC,,,,,,,,,,,,,
3162,,swevgb,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3163,client_id: -LtZiPP9zlLC9MIgqcNL,,,,,,,,,,,,,
3164,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3165,greeting,Morten,"{'intent': 'inform', 'entity': 'Morten', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
3166,request(mood),I'm fine,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3167,request(from),"I live in Denmark, also a lot of rain here atm","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3168,request(usual_dinner),"pasta, rice or potatoes with sauce and meat","{'intent': 'inform', 'entity': ['pasta', 'rice', 'potato', 'sauce', 'meat'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
3169,request(filling),i'm feeling hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
3170,request(healthy),"taste comes first, so if it's healthy it's just a bonus","{'intent': 'inform', 'entity': 0, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
3171,request(diet),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3172,request(time),i have some time,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
3173,inform(food),looks good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3174,request(another),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3175,inform(food),not for me,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3176,inform(food),"looks better, thanks","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3177,request(another),"no thanks, that's enough","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3178,client_id: -LteG3ukpnPfQd8Nxvf7,,,,,,,,,,,,,
3179,,gkj,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3180,request(filling),light,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
3181,client_id: -LtUu-EX4H6Po160IsCG,,,,,,,,,,,,,
3182,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3183,greeting,eva,"{'intent': 'inform', 'entity': 'Eva', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
3184,request(mood),yes everything is fine,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3185,request(from),athens,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3186,request(usual_dinner),"pasta,rice and many times chicken","{'intent': 'inform', 'entity': ['pasta', 'rice', 'chicken'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
3187,request(filling),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3188,request(healthy),very healthy,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
3189,request(diet),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3190,request(time),yes i have rice to cook,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3191,inform(food),ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3192,request(another),yes please,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3193,inform(food),its seems nice,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3194,request(another),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3195,inform(food),Rice paper?Where can i find it?,"{'intent': 'inform', 'entity': ['rice'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
3196,inform(food),nice recipes!,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3197,request(another),no thank you,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3198,client_id: -Lt0Dc67xv-qljvXkvCk,,,,,,,,,,,,,
3199,,hi,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3200,client_id: -LteIR6gBwrHv5HQ0OUo,,,,,,,,,,,,,
3201,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3202,request(filling),i'm hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
3203,request(healthy),fairly healthy,"{'intent': 'inform', 'entity': 0.5, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
3204,request(diet),I don't like beans or pulses,"{'intent': 'inform', 'entity': ['beans', 'pulses'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
3205,request(time),quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
3206,inform(food),that looks good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3207,request(another),yes please,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3208,inform(food),"no, taht's not for me","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3209,inform(food),ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3210,request(another),ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3211,inform(food),no thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3212,inform(food),that one looks good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3213,client_id: -LtEext9OLI7k3yOaNsK,,,,,,,,,,,,,
3214,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3215,greeting,good morning,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3216,request(filling),hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
3217,request(healthy),not healthy,"{'intent': 'inform', 'entity': -1, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
3218,request(diet),i m vegetarian,"{'intent': 'inform', 'entity': True, 'entity_type': 'vegan', 'polarity': None}",,,,,,,,,,,
3219,request(time),about 20min,"{'intent': 'inform', 'entity': 20, 'entity_type': 'duration', 'polarity': None}",,,,,,,,,,,
3220,inform(food),ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3221,request(another),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3222,inform(food),no sandwich please,"{'intent': 'inform', 'entity': ['sandwich'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
3223,inform(food),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3224,client_id: -LtZyvQ32_jX6RR6KnMh,,,,,,,,,,,,,
3225,,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3226,greeting,"My name's Daisy, hi","{'intent': 'inform', 'entity': 'Daisy', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
3227,request(mood),"Yup, I'm excited","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3228,request(from),I'm from England,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3229,request(usual_dinner),Egg or meat-based meals with vegetables,"{'intent': 'inform', 'entity': ['meat', 'vegetables', 'egg'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
3230,request(filling),I'm hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
3231,request(healthy),I want something with meat,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3232,request(diet),"I don't like fish, spicy food or avocado","{'intent': 'inform', 'entity': ['fish', 'avocado'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
3233,request(time),I have time to cook,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
3234,inform(food),"I can't tolerate spicy food, sorry","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3235,inform(food),That sounds great,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3236,request(another),Yes please,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3237,inform(food),Sounds yummy,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3238,request(another),"No, this is fine, thanks","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3239,client_id: -LtUuOhXows8y8o2NujM,,,,,,,,,,,,,
3240,,"Hi, Cora","{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3241,greeting,Dali,"{'intent': 'inform', 'entity': 'Dali', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
3242,request(mood),"Great, thanks","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3243,request(from),I´m from Mexico,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3244,request(usual_dinner),"egg, ketchup, pasta, bread, sandwich, tuna salad with mayonnaise, tordilla with cheese and leftovers of meal of day","{'intent': 'inform', 'entity': ['ketchup', 'pasta', 'bread', 'sandwich', 'tuna', 'salad', 'cheese', 'egg', 'mayonnaise', 'leftovers'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
3245,request(filling),yes i´m hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
3246,request(healthy),very healthy,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
3247,request(diet),none,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3248,request(time),something quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
3249,inform(food),"ok, thanks. But i dont have salmon","{'intent': 'inform', 'entity': ['salmon'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
3250,inform(food),i loved,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3251,request(another),"yes, please","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3252,inform(food),"Thank you very much, i love it","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3253,request(another),"No, thanks","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3254,client_id: -LtGK4aIPhwYrHY-l13R,,,,,,,,,,,,,
3255,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3256,request(mood),everything's fine,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3257,request(filling),hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
3258,request(healthy),extremely,"{'intent': 'inform', 'entity': 1, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
3259,request(diet),sugar free,"{'intent': 'inform', 'entity': ['sugar'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
3260,request(time),I have time,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
3261,inform(food),not for me,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3262,inform(food),I like that,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3263,request(another),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3264,inform(food),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3265,inform(food),sounds good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3266,request(another),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3267,client_id: -LtZwN-casnfgA-iBobL,,,,,,,,,,,,,
3268,,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3269,greeting,Nele,"{'intent': 'inform', 'entity': 'Nele', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
3270,request(mood),"Yes, all is fine, thanks","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3271,request(from),"That seems a bit personal, so not really","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3272,request(usual_dinner),Heh okay. I try to eat healthy and cook tasty. So always some vegetables and meat/fish component and most of the time some carbs too,"{'intent': 'inform', 'entity': ['vegetables', 'meat', 'fish', 'carbs'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
3273,request(filling),I'm not hungry right now,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
3274,request(healthy),Healthy but not vegetarian,"{'intent': 'inform', 'entity': 0.25, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
3275,request(diet),I'm allergic to mint and bell pepper and I don't like tomato or too spicy foods,"{'intent': 'inform', 'entity': ['mint', 'pepper', 'tomato', 'spicy food'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
3276,request(time),"Nah, I have some time to spare","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3277,inform(food),"Sure, that seems nice","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3278,request(another),"sure, for tomorrow","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3279,inform(food),What's craisins?,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3280,request(another),some dessert maybe,"{'intent': 'inform', 'entity': ['dessert'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
3281,inform(food),no thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3282,inform(food),"that's better, but I don't really like pickle","{'intent': 'inform', 'entity': ['pickle'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
3283,inform(food),yeah sure,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3284,client_id: -LteIQ0QWFIpEsaZbeQf,,,,,,,,,,,,,
3285,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3286,request(filling),hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
3287,request(healthy),pretty healthy,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
3288,request(diet),gluten free,"{'intent': 'inform', 'entity': 'gluten', 'entity_type': 'intolerances', 'polarity': None}",,,,,,,,,,,
3289,request(time),cook,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
3290,inform(food),sure,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3291,request(another),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3292,inform(food),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3293,inform(food),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3294,request(another),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3295,client_id: -LteIT4-Wzy6ebSST9z4,,,,,,,,,,,,,
3296,,Hello Cora,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3297,request(filling),Im feeling hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
3298,request(healthy),Doesnt matter,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
3299,request(diet),No brokkoli,"{'intent': 'inform', 'entity': ['broccoli'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
3300,request(time),Quick to prepare,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
3301,inform(food),Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3302,request(another),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3303,client_id: -Lt_IW0to5wbMtK42KvP,,,,,,,,,,,,,
3304,,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3305,greeting,I'm Lilas,"{'intent': 'inform', 'entity': 'Lilas', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
3306,request(mood),Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3307,request(from),I live in France,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3308,request(usual_dinner),"Hummus, pizza, soup, vegetables with cereals.","{'intent': 'inform', 'entity': ['hummus', 'pizza', 'soup', 'vegetables', 'cereals'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
3309,request(filling),Light dinner please,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
3310,request(healthy),Very healthy,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
3311,request(diet),I'm a vegetarian,"{'intent': 'inform', 'entity': True, 'entity_type': 'vegan', 'polarity': None}",,,,,,,,,,,
3312,request(time),Quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
3313,inform(food),Thanks :),"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3314,request(another),Yes please,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3315,inform(food),Thanks,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3316,request(another),"Yes, the last one","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3317,inform(food),Great !,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3318,request(another),No :),"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3319,client_id: -LtPNVSxnLtTTj5_i1dK,,,,,,,,,,,,,
3320,,"Hi, Cora","{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3321,greeting,Gonçalo,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3322,request(mood),"Everything is fine, thanks","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3323,request(from),"Lisbon, Portugal","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3324,request(usual_dinner),"Vegetables and some kind of protein, meat ou fish","{'intent': 'inform', 'entity': ['protein', 'meat', 'fish', 'vegetables'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
3325,request(filling),a light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
3326,request(healthy),healthy enough,"{'intent': 'inform', 'entity': 0.25, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
3327,request(diet),None,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3328,request(time),I have time,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
3329,inform(food),it's fine,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3330,request(another),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3331,client_id: -Lt_IZUmZ2cc3BuqV3jn,,,,,,,,,,,,,
3332,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3333,greeting,LZ,"{'intent': 'inform', 'entity': 'LZ', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
3334,request(mood),"Yep, I'm good","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3335,request(from),Wisconsin,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3336,request(usual_dinner),Hamburger Helper,"{'intent': 'inform', 'entity': ['hamburger'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
3337,request(filling),Very hungry!,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
3338,request(healthy),"Pretty healthy, but I still want it to taste good","{'intent': 'inform', 'entity': 0.25, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
3339,request(diet),Nope,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3340,request(time),"Something quick, please!","{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
3341,inform(food),"Looks pretty good, minus the onion","{'intent': 'inform', 'entity': ['onion'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
3342,inform(food),I still don't like onions,"{'intent': 'inform', 'entity': ['onion'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
3343,inform(food),Syrup is a unique ingredient; that sounds good!,"{'intent': 'inform', 'entity': ['syrup'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
3344,inform(food),"No, I want the maple-glazed salmon","{'intent': 'inform', 'entity': ['salmon'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
3345,inform(food),That sounds good too,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3346,client_id: -LtFiQJ_inza7R579v6U,,,,,,,,,,,,,
3347,,hi,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3348,greeting,Hello,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3349,request(filling),What's dinner?,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3350,client_id: -LteX8Fm_5978UZxqftf,,,,,,,,,,,,,
3351,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3352,request(filling),"light dinner, please","{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
3353,request(healthy),quite healthy,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
3354,request(diet),trying to eat less meat,"{'intent': 'inform', 'entity': ['meat'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
3355,request(time),I have time to cook,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
3356,inform(food),Sounds good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3357,request(another),"yes please, an alternative","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3358,inform(food),sounds amazing,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3359,request(another),"no thank you, this is perfect","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3360,client_id: -Lt_7rwfMV2TjPNX8gnr,,,,,,,,,,,,,
3361,,Hi,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3362,greeting,Jeff,"{'intent': 'inform', 'entity': 'Jeff', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
3363,request(mood),Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3364,request(from),"New Orleans, Louisiana","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3365,request(usual_dinner),Spaghetti,"{'intent': 'inform', 'entity': ['spaghetti'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
3366,request(filling),Light,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
3367,request(healthy),Very,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
3368,request(diet),I don't eat pork,"{'intent': 'inform', 'entity': ['pork'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
3369,request(time),Quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
3370,inform(food),That looks delicious,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3371,request(another),No thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3372,client_id: -LtUqfaRExIHAy2KzXOI,,,,,,,,,,,,,
3373,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3374,client_id: -Lt_IQQgh6oE--3d1ToQ,,,,,,,,,,,,,
3375,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3376,greeting,mel,"{'intent': 'inform', 'entity': 'Mel', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
3377,request(mood),fine,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3378,request(from),sheffield yorkshire,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
3379,request(usual_dinner),a mix of meat veg or pasta sometimes rice,"{'intent': 'inform', 'entity': ['meat', 'pasta', 'rice', 'vegetables'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
3380,request(filling),light,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
